"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1280","RT @plus2u: PENGUMUMAN

Penutupan Sementara Jalan Susur Keluar dari Selatan ke Plaza Tol Persimpangan Yong Peng (Utara) dijadualkan pada 22…",FALSE,0,NA,"2019-10-21 19:55:36",FALSE,NA,1186370469798141952,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",13,TRUE,FALSE,NA,NA
"1281","3:02hrs Ikuti langkah keselamatan berikut sekiranya anda mengalami kerosakan / kecemasan di Lebuhraya PLUS. https://t.co/ppk2NpISAq",FALSE,4,NA,"2019-10-21 19:02:45",FALSE,NA,1186357169744015360,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",3,FALSE,FALSE,NA,NA
"1282","2:17hrs Kemalangan Km 254.2 arah Selatan dari Senawang ke Pedas Linggi. Tiada lorong terhalang. Trafik terkawal. Pa… https://t.co/1ifcaSDF9o",FALSE,0,NA,"2019-10-21 18:17:10",TRUE,NA,1186345700839153664,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1283","23:28hrs Kerja penyelenggaraan dalam Terowong arah Utara dari Ipoh ke Kuala Kangsar. Lorong kanan ditutup. Trafik t… https://t.co/xrrS2LKrlI",FALSE,3,NA,"2019-10-21 15:28:44",TRUE,NA,1186303312703950848,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1284","23:17hrs Selenggara kenderaan anda dengan baik untuk pemanduan yang lancar. Selamat memandu semoga anda selamat sampai ke destinasi.",FALSE,2,NA,"2019-10-21 15:17:58",FALSE,NA,1186300600427802624,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1285","22:55hrs Kerja penyelenggaraan Km 232.3 - Km 233.6 arah Utara dari Simpang Ampat ke Pedas Linggi. Lorong kiri ditut… https://t.co/xkaKxa2iO4",FALSE,2,NA,"2019-10-21 14:56:26",TRUE,NA,1186295184306212864,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1286","https://t.co/POj7XMke2Q",FALSE,2,NA,"2019-10-21 14:08:47",FALSE,NA,1186283189989343232,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1287","RT @plus2u: PENGUMUMAN
 
Penutupan sementara Hentian Sebelah Nilai Arah Selatan (22 Oktober 2019) pada jam 11.30 malam - 5.00 pagi untuk ke…",FALSE,0,NA,"2019-10-21 14:07:41",FALSE,NA,1186282915556052992,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",4,TRUE,FALSE,NA,NA
"1288","21:08hrs Kemalangan di NKVE Km 28 arah Selatan dari Bkt.Lanjan ke Jalan Duta. Lorong tengah, Lorong kanan terhalang… https://t.co/Jplu3GVMQN",FALSE,4,NA,"2019-10-21 13:08:34",TRUE,NA,1.186268035667e+18,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1289","https://t.co/YkUBEoseXC",FALSE,11,NA,"2019-10-21 12:38:19",FALSE,NA,1186260426134175744,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",8,FALSE,FALSE,NA,NA
"1290","20:13hrs Status terkini, semua lorong telah dibuka &amp; insiden selesai. Trafik masih perlahan. Pandu cermat.… https://t.co/T3z9fwtIic",FALSE,3,NA,"2019-10-21 12:13:57",TRUE,NA,1186254290764980224,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1291","https://t.co/LJVewgtAaK",FALSE,3,NA,"2019-10-21 11:11:22",FALSE,NA,1186238543850430464,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",2,FALSE,FALSE,NA,NA
"1292","18:06hrs Awas! Lori rosak Km 258.3 arah Selatan dari Kuala Kangsar ke Ipoh (U). Lorong tengah terhalang. Trafik per… https://t.co/nl1iOGQ9sB",FALSE,0,NA,"2019-10-21 10:06:24",TRUE,NA,1186222194667466752,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1293","18:01hrs Status terkini, kerja pengalihan masih dijalankan. Laluan kontra masih dibuka dari Km 186.9 - Km 188.8 ara… https://t.co/AdL4qcAH79",FALSE,1,NA,"2019-10-21 10:01:38",TRUE,NA,1186220994261856256,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1294","17:53hrs Kemalangan Km 295.0 arah Selatan dari Southville City ke Putra Mahkota. Tiada lorong terhalang. Trafik per… https://t.co/VG0MwiKP1h",FALSE,1,NA,"2019-10-21 09:53:13",TRUE,NA,1186218875995742208,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1295","17:38hrs Kerja penyelenggaraan Km 131.6 -Km 132.6 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kiri ditutup. Traf… https://t.co/EGQBnxvpFT",FALSE,1,NA,"2019-10-21 09:38:18",TRUE,NA,1186215121816702976,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"1296","17:26hrs Awas! Lori rosak di NKVE Km 20.6 arah Utara dari Kota Damansara ke Bukit Lanjan. Lorong kiri terhalang. Pa… https://t.co/hcPflKn0Qf",FALSE,0,NA,"2019-10-21 09:26:19",TRUE,NA,1186212105562681344,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1297","16:52hrs Kemalangan Km 165.0 arah Selatan dari Tangkak ke Bukit Gambir. Tiada lorong terhalang. Trafik perlahan. Pa… https://t.co/IlmNpk8WQs",FALSE,1,NA,"2019-10-21 08:53:02",TRUE,NA,1186203728459644928,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1298","16:49hrs Status terkini, kerja pengalihan masih dijalankan. Laluan kontra masih dibuka dari Km 186.9 - Km 188.8 ara… https://t.co/td1wmayoL4",FALSE,0,NA,"2019-10-21 08:49:20",TRUE,NA,1186202799052210176,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1299","16:42hrs Kerja penyelenggaraan Km 444.5 - Km 443.6 arah Utara dari Rawang ke Sungai Buaya. Lorong kanan ditutup. Tr… https://t.co/gvR7esyOC6",FALSE,0,NA,"2019-10-21 08:42:59",TRUE,NA,1186201199525036032,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1300","16:22hrs Status terkini, kerja pengalihan sedang di jalankan.Lorong kiri ditutup. Trafik terkawal. Pandu cermat.… https://t.co/9G7tGDWB4W",FALSE,2,NA,"2019-10-21 08:22:34",TRUE,NA,1186196063297781760,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1301","15:30hrs Status terkini trafik perlahan 1Km. Hati - hati memandu https://t.co/P6AA2xiXSl",FALSE,0,NA,"2019-10-21 07:30:19",FALSE,NA,1186182914100252672,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1302","14:57hrs Status terkini, insiden selesai &amp; trafik lancar. Harap maklum. @LLMinfotrafik https://t.co/g5m9aR1MQf",FALSE,1,NA,"2019-10-21 06:57:27",FALSE,NA,1186174643545268224,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1303","14:56hrs Status terkini, kerja pengalihan masih dijalankan. Laluan kontra masih dibuka dari Km 186.9 - Km 188.8 ara… https://t.co/QKZZkOzZwd",FALSE,0,NA,"2019-10-21 06:56:23",TRUE,NA,1186174375365492736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1304","14:52hrs Trafik perlahan dari Seberang Jaya ke Perai. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,0,NA,"2019-10-21 06:52:31",FALSE,NA,1186173399904800768,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1305","14:45hrs Status terkini, insiden selesai &amp; trafik lancar. @LLMinfotrafik https://t.co/qMz6n7nSlW",FALSE,0,NA,"2019-10-21 06:46:12",FALSE,NA,1186171811739787264,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1306","14:45hrs Status terkini, lorong kiri masih terhalang &amp; trafik masih terkawal.@LLMinfotrafik https://t.co/IuwfXhHeYP",FALSE,0,NA,"2019-10-21 06:45:30",FALSE,NA,1186171636904390656,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1307","14:44hrs Status terkini, lorong kiri telah dibuka &amp; trafik lancar. Pandu cermat. @LLMinfotrafik https://t.co/cRct3iBoIt",FALSE,0,NA,"2019-10-21 06:44:41",FALSE,NA,1186171430645288960,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1308","14:43hrs Kemalangan Km 210.0 arah Utara dari Ayer Keroh ke Simpang Ampat. Tiada lorong terhalang. Trafik terkawal.… https://t.co/tkqzeOMAjm",FALSE,0,NA,"2019-10-21 06:43:37",TRUE,NA,1186171162319118336,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1309","14:34hrs Status terkini, lorong kiri telah dibuka &amp; trafik masih perlahan. @LLMinfotrafik https://t.co/GzyI6UD724",FALSE,0,NA,"2019-10-21 06:34:42",FALSE,NA,1186168917602947072,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1310","14:33hrs Kerja pengalihan kemalangan Km 187.4 arah Utara dari Bukit Merah ke Alor Pongsu. Semua laluan ditutup &amp; la… https://t.co/pBIICnAjx7",FALSE,0,NA,"2019-10-21 06:33:59",TRUE,NA,1186168738690850816,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1311","14:28hrs Status terkini, tarfik kembali lancar. Harap maklum.@LLMinfotrafik https://t.co/nmML3DPAnz",FALSE,0,NA,"2019-10-21 06:28:45",FALSE,NA,1186167419888271360,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1312","14:15hrs Kerja penyelenggaraan Km 9.8 - Km 7.2 arah Selatan dari Pulai ke Gelang Patah. Lorong kanan &amp; tengah ditut… https://t.co/dXI5oa5I7m",FALSE,0,NA,"2019-10-21 06:15:53",TRUE,NA,1186164179943731200,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1313","14:12hrs Kemalangan Km 288.4 arah Utara dari Gopeng ke Simpang Pulai. Tiada lorong terhalang. Trafik perlahan. Pand… https://t.co/qlFZusoIRk",FALSE,1,NA,"2019-10-21 06:12:59",TRUE,NA,1186163451745275904,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1314","14:03hrs Kerja penyelenggaraan di NKVE Km 27.3 - Km 26.0 dari Jalan Duta ke Bukit Lanjan. Lorong kiri ditutup. Traf… https://t.co/vBVRkEbWvg",FALSE,0,NA,"2019-10-21 06:04:09",TRUE,NA,1186161227099181056,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1315","14:03hrs Awas! Lori rosak di NKVE Km 25.6 dari Bukit Lanjan ke Jalan Duta. Lorong kiri terhalang. Trafik terkawal.… https://t.co/wWuqWALwTh",FALSE,1,NA,"2019-10-21 06:03:17",TRUE,NA,1186161011918811136,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1316","14:02hrs Kerja penyelenggaraan Km 103.0 - Km 99.0 arah Utara dari Sungai Petani (S) ke Sungai Petani (U). Lorong ka… https://t.co/PMNrnINohe",FALSE,1,NA,"2019-10-21 06:02:39",TRUE,NA,1186160852921016320,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1317","13:54hrs Status terkini, kemalangan di ELITE Km 7.4 arah Utara dari USJ ke Seafield. Tiada lorong terhalang &amp; trafi… https://t.co/DyG5u0APRp",FALSE,4,NA,"2019-10-21 05:54:23",TRUE,NA,1186158772596535296,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1318","13:51hrs Kemalangan di Km 437.3 arah Selatan dari Sungai Buaya ke Rawang. Tiada lorong terhalang &amp; trafik terkawal.… https://t.co/HJpKWIiCx2",FALSE,1,NA,"2019-10-21 05:51:05",TRUE,NA,1186157942648623104,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1319","13:48hrs Kerja penyelenggaraan Km 230.7 - Km 231.1 arah Selatan dari Changkat Jering ke Kuala Kangsar. Lorong kiri… https://t.co/Ilkg7Itgiu",FALSE,1,NA,"2019-10-21 05:49:02",TRUE,NA,1186157426216714240,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1320","13:46hrs Kerja penyelenggaraan KM190.7 - Km 193.0 arah Utara dari Jasin ke Ayer keroh. Lorong kanan ditutup. Trafik… https://t.co/zlTT8QrY3y",FALSE,1,NA,"2019-10-21 05:46:47",TRUE,NA,1186156856630108160,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1321","13:40hrs Maklumat awal kemalangan di ELITE Km 7.4 arah Utara dari USJ ke SEA. Harap maklum. @LLMinfotrafik",FALSE,0,NA,"2019-10-21 05:40:11",FALSE,NA,1186155196436471808,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1322","13:37hrs Awas! treler rosak di SPDH Km 14.4 arah Timur. Lorong kiri terhalang &amp; trafik terkawal. Pandu cermat.@LLMinfotrafik",FALSE,1,NA,"2019-10-21 05:37:08",FALSE,NA,1186154429793239040,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1323","13:27hrs Lori rosak di NKVE Km 25.6 dari Bukit Lanjan ke Jalan Duta. Lorong kiri terhalang. Trafik terkawal. Pandu… https://t.co/9rHmEeI9eJ",FALSE,0,NA,"2019-10-21 05:27:35",TRUE,NA,1186152027463680000,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1324","13:21hrs Kerja penyelenggaraan Km 411.8 - Km 409.5 dari Bukit Tagar ke Lembah Beringin. Lorong kanan ditutup. Trafi… https://t.co/VyjAJ7C7IS",FALSE,0,NA,"2019-10-21 05:21:49",TRUE,NA,1186150575584374784,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1325","1317hrs Terkini: Trafik perlahan 2.5km.@LLMinfotrafik https://t.co/PENc8OC8Hy",FALSE,0,NA,"2019-10-21 05:18:07",FALSE,NA,1186149644381773824,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1326","13:16hrs Kerja penyelenggaraan Km 315.5 - Km 313.3 dari Tapah ke Gopeng. Lorong kiri ditutup. Trafik perlahan. Patu… https://t.co/iaT83PCLMY",FALSE,0,NA,"2019-10-21 05:17:08",TRUE,NA,1186149396074786816,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1327","13:05hrs Kerja penyelenggaraan Km 258.1 - Km 261.3 dari Senawang ke Seremban. Lorong kanan ditutup. Trafik terkawal… https://t.co/Ofr0ttJDBS",FALSE,0,NA,"2019-10-21 05:05:45",TRUE,NA,1186146531088297984,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1328","12:44hrs Kerja penyelenggaraan Km 276.1 - Km 273.8 arah Selatan dari Nilai ke Bandar Ainsdale. Lorong kanan ditutup… https://t.co/dCs8nPFYze",FALSE,1,NA,"2019-10-21 04:44:42",TRUE,NA,1186141236320620544,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1329","12:43hrs Kerja penyelenggaraan Km 117.3 - Km 116 dari Bertam ke Sungai Petani (S). Lorong kanan ditutup. Trafik ter… https://t.co/8rr2zIxr0W",FALSE,0,NA,"2019-10-21 04:43:49",TRUE,NA,1186141013460557824,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1330","12:43hrs Kerja penyelenggaraan Km 117.3 - Km 116.0 arah Utara dari Bertam ke Sungai Petani (S). Lorong kanan ditutu… https://t.co/PQcG8M3cjK",FALSE,0,NA,"2019-10-21 04:43:46",TRUE,NA,1186141001804664832,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1331","12:42hrs Maklumat awal kemalangan lori rosak NKVE di Persimpangan Setia Alam dari Shah Alam ke Setia Alam. Harap maklum. @LLMinfotrafik",FALSE,1,NA,"2019-10-21 04:42:35",FALSE,NA,1186140703929225216,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1332","12:29hrs Kerja penyelenggaraan Km 153.8 - Km 154.9 arah Selatan dari Bukit Tambun (S) ke Jawi. Lorong kanan ditutup… https://t.co/Hz1ASU8nz3",FALSE,1,NA,"2019-10-21 04:29:10",TRUE,NA,1186137324381302784,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1333","1154hrs Terkini: Lorong kanan dibuka. Trafik terkawal.@LLMinfotrafik https://t.co/sQ4Fr7jCzU",FALSE,0,NA,"2019-10-21 03:54:28",FALSE,NA,1186128594302455808,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1334","11:51hrs Kerja penyelenggaraan Km 179.4 - Km 181.2 dari Bandar Baharu ke Alor Pongsu. Lorong kiri ditutup. Trafik t… https://t.co/A58MIa6FYk",FALSE,1,NA,"2019-10-21 03:51:21",TRUE,NA,1186127811007795200,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1335","11:43hrs Kerja penyelenggaraan Km 105.7 - Km 107.8 dari Sungai Petani (U) ke Sungai Petani (S). Lorong kanan ditutu… https://t.co/c6Fb3hYaa8",FALSE,0,NA,"2019-10-21 03:44:06",TRUE,NA,1186125983360749568,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1336","11:35hrs Kerja penyelenggaraan Km 238.4 - Km 240.4 dari Changkat Jering ke Kuala Kangsar. Lorong kanan ditutup. Tra… https://t.co/oDeUpwkcKJ",FALSE,0,NA,"2019-10-21 03:35:59",TRUE,NA,1186123941124788224,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1337","11:24hrs Kerja penyelenggaraan Km 223.2 - Km 224.7 dari Changkat Jering ke Kuala Kangsar. Lorong kiri ditutup. Traf… https://t.co/CmUvGE9998",FALSE,1,NA,"2019-10-21 03:25:02",TRUE,NA,1186121188059353088,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1338","11:23hrs Kerja penyelenggaraan Km 234 - Km 221.9 dari Kuala Kangsar ke Changkat Jering. Lorong kiri ditutup. Trafik… https://t.co/Bqg55RhU6D",FALSE,0,NA,"2019-10-21 03:23:44",TRUE,NA,1186120860668702720,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1339","11:21hrs Kerja penyelenggaraan Km 335.4 - Km 336.6 dari Tapah ke Bidor. Lorong kanan ditutup. Trafik terkawal. Patu… https://t.co/iZv1MeTHJR",FALSE,1,NA,"2019-10-21 03:22:09",TRUE,NA,1186120458736848896,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1340","10:55hrs Kerja penyelenggaraan Km 212.5 - Km 213.2 dari Taiping (U) ke Changkat Jering. Lorong kiri ditutup. Trafik… https://t.co/kkTSiVtmGR",FALSE,0,NA,"2019-10-21 02:56:04",TRUE,NA,1186113896865619968,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1341","10:44hrs Awas! Treler rosak Km 259.3 arah Selatan dari Kuala Kangsar ke Terowong. Lorong kiri terhalang. Trafik ter… https://t.co/KFfbyqAjip",FALSE,0,NA,"2019-10-21 02:44:18",TRUE,NA,1186110936752377856,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1342","10:42hrs Status terkini, insiden selesai &amp; trafik lancar. Selamat memandu. @LLMinfotrafik https://t.co/G6boJE1m49",FALSE,0,NA,"2019-10-21 02:42:39",FALSE,NA,1186110519112896512,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1343","10:41hrs Kerja penyelenggaraan Km 216.4 - Km 217.5 arah Utara dari Ayer Keroh ke Simpang Ampat. Lorong kiri ditutup… https://t.co/f0Q6eWFCcP",FALSE,0,NA,"2019-10-21 02:41:04",TRUE,NA,1186110120482099200,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1344","10:33hrs Kerja penyelenggaraan Km 90.4 - Km 88.0 arah Selatan dari Yong Peng (S) ke Ayer Hitam. Lorong kanan ditutu… https://t.co/kT5vdohs7Q",FALSE,0,NA,"2019-10-21 02:33:50",TRUE,NA,1186108301538258944,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1345","10:32hrs Kerja penyelenggaraan Km 96.1 - Km 95.0 arah Selatan dari Yong Peng (U) ke Yong Peng (S). Lorong kiri ditu… https://t.co/ZjWNL5M9Ym",FALSE,1,NA,"2019-10-21 02:32:46",TRUE,NA,1186108030800187392,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1346","10:31hrs Kerja penyelenggaraan Km 131.6 - Km 132.6 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kiri ditutup. Tra… https://t.co/OeByGEH3CX",FALSE,0,NA,"2019-10-21 02:31:03",TRUE,NA,1186107599495647232,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1347","9:32hrs Status terkini, insiden selesai &amp; trafik lancar. Selamat memandu. @LLMinfotrafik https://t.co/fgJBeC7g1A",FALSE,0,NA,"2019-10-21 01:32:05",FALSE,NA,1186092759792279552,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1348","9:31hrs Status terkini, lorong kanan masih terhalang &amp; trafik terkawal. Pandu cermat.@LLMinfotrafik https://t.co/sQ4Fr7jCzU",FALSE,0,NA,"2019-10-21 01:31:23",FALSE,NA,1186092584541667328,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1349","9:29hrs Kerja pengalihan kemalangan Km 187.4 arah Utara dari Bukit Merah ke Alor Pongsu. Lorong kiri ditutup. Trafi… https://t.co/GuQctWcBfn",FALSE,0,NA,"2019-10-21 01:29:45",TRUE,NA,1186092172648386560,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1350","9:19hrs Trafik perlahan di Jambatan P. Pinang dari Perai ke Pertengahan Jambatan. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,0,NA,"2019-10-21 01:19:30",FALSE,NA,1186089594879496192,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1351","9:18hrs Status terkini, trafik kembali lancar. Selamat memandu. @LLMinfotrafik https://t.co/oX62KpUNyJ",FALSE,0,NA,"2019-10-21 01:18:39",FALSE,NA,1186089380714168320,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1352","8:57hrs Trafik perlahan di NKVE selepas keluar Tol Jalan Duta ke Pusat Bandar. Aliran trafik tinggi. Pandu cermat. @LLMinfotrafik",FALSE,0,NA,"2019-10-21 00:57:03",FALSE,NA,1186083944590036992,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"1353","8:50hrs Status terkini, insiden selesai sepenuhnya &amp; trafik masih perlahan. Pandu cermat. @LLMinfotrafik https://t.co/d1T6Ijs8wy",FALSE,0,NA,"2019-10-21 00:50:53",FALSE,NA,1186082394228441088,NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
